id sex trait
747 0 -1.40265339882025
748 1 -0.446327809958419
749 1 -0.486977092273363
750 0 0.282954553376272
751 1 0.667885843697117
752 1 0.538409882267597
753 1 2.92846029777758
754 0 -0.80532994703967
755 0 1.38302170482385
756 0 0.758288951948466
757 1 1.21468980380442
758 0 0.0484781942208698
759 0 -0.224469640925764
760 1 -0.443641725928387
761 0 0.4558683363253
762 1 0.541498954937068
763 0 1.05548066050342
764 1 -0.501094183029771
765 0 0.829725120393901
766 0 -0.822951908658645
767 1 0.106665896567140
768 0 0.741628451812679
769 1 0.620228652969752
770 1 0.350599470270885
771 1 -0.497340399407449
772 0 1.07589337328685
773 0 -0.439358413159235
774 0 2.42045851744091
775 1 0.449740270874137
776 1 1.39181114768028
777 0 -0.428177055608822
778 1 -0.606717380233767
779 1 0.823495302327906
780 1 1.27216692728572
781 0 0.702469390052067
782 1 -0.439512652535707
783 1 1.18952256629712
784 1 0.437817819852225
785 0 0.265860800054486
786 1 1.48341904960588
787 0 0.366580548234518
788 1 1.11481057469386
789 0 0.346890139038073
790 0 0.657252607532811
791 0 0.812174920933462
792 1 0.770299076116651
793 0 0.798425700464181
794 1 0.590881629571608
795 0 -0.82746367415685
796 0 0.0845941021770255
797 1 0.766872089296046
798 0 -0.153026209384149
799 0 -0.171201009013137
800 1 0.265518234770375
801 0 -1.51862577856840
802 1 0.591821484924507
803 0 2.04978513220332
804 1 1.83520508507373
805 0 0.25425097803216
806 1 -0.618225402923062
807 0 0.0186145302684325
808 1 1.38973586426883
809 1 1.49085271166125
810 0 -0.98378252100654
811 0 -0.96192463449441
812 0 1.21319115272541
813 1 -0.206459379163523
814 0 0.0376293794258706
815 1 0.516551791612662
816 1 0.168968213384140
817 1 0.0994450255136323
818 0 1.94330555765473
819 0 -1.46036566205455
820 1 -2.91772297534828
821 1 1.35417772343477
822 0 0.237604839927053
823 0 0.0513431564884196
824 1 0.126958522368619
825 1 -0.20634584892857
826 0 0.847014766400823
827 0 0.365673829467843
828 1 -0.421378487939104
829 1 -0.0593563311191224
830 0 -0.294725318474028
831 0 -0.582732225295653
832 1 -0.075085965107095
833 1 -0.242779117839826
834 0 -0.0975129013839736
835 1 -0.0772137034435137
836 0 1.01381287613572
837 0 -2.11648268909143
838 1 -0.802106719095812
839 0 0.205800104263473
840 0 0.886297305073198
841 1 0.0021073266917373
842 1 0.489352890757985
843 0 -0.888193159685562
844 1 1.07367252835389
845 1 1.13317650865732
846 1 1.90479406601327
847 0 0.097117902893692
848 1 1.57581609557842
849 0 0.586070964796376
850 1 -0.468671276971874
851 0 1.37595218385634
852 0 -0.765053226897851
853 1 0.206862599922481
854 1 -0.431021213230729
855 0 -1.34993351074483
856 1 1.05200711680891
857 0 1.25665356223691
858 1 -0.620675891235078
859 0 -0.135374612385554
860 0 1.16319135472292
861 1 -1.24991551512296
862 0 -0.714085127961757
863 1 0.365383883508595
864 1 0.295587509716155
865 1 0.473488949963202
866 0 1.02968806082217
867 1 -0.101304662965636
868 1 0.149229576377946
869 1 1.63074848463381
870 1 1.73375220146204
871 0 -0.81676943780236
872 1 -1.10217326183596
873 0 -0.256978399323519
874 1 1.01769237507738
875 0 1.58131249833779
876 0 -0.232883305996903
877 1 0.198716792421681
878 1 -0.599758534116588
879 0 -1.39894130140530
880 1 0.345902351667046
881 1 0.374126376755048
882 0 -1.02129792545962
883 0 -0.115224991522748
884 1 -0.431670204165125
885 0 1.64597353216436
886 1 0.829797151625391
887 0 -0.611894915600751
888 1 1.20037528041576
889 0 0.359307613649711
890 0 0.150481572603014
891 1 0.405899745371624
892 1 1.35397343459677
893 0 1.35005204499673
894 0 2.07871798641915
895 1 0.948214296115708
896 0 1.44947153257085
897 1 0.223407922507614
898 0 0.569540292724289
899 1 0.449775938969134
900 0 0.594824388154697
901 1 -0.600173952058117
902 0 -1.25573123364963
903 1 0.392185919865976
904 1 -0.43596500200846
905 1 -1.17217044002432
906 0 -0.863340189194778
907 0 0.69473830065402
908 0 -0.663719033505989
909 1 0.58623587060591
910 1 -0.487350436600957
911 0 0.96100832102009
912 0 0.804893809547915
913 1 1.88561359793406
914 0 -1.26196560630162
915 1 3.26335164157766
916 1 0.672414836601911
917 0 0.761905871323912
918 1 0.0865184444260186
919 1 0.994801738215534
920 1 1.05849818652845
921 0 -0.339716671434697
922 1 0.246552423197282
923 1 0.257288338898332
924 0 -0.529030963613447
925 0 0.85526252170244
926 0 0.364865369974149
927 1 0.0240881044527004
928 0 -0.451799937366701
929 0 -0.988251661872128
930 1 1.03961066505231
931 1 0.395472788109721
932 1 -0.0392045106287713
933 0 -0.977831738065142
934 1 0.174592694640429
935 0 -0.858462851646034
936 1 -2.06737970989340
937 0 1.23305120931839
938 0 0.350761452825902
939 0 0.827416249927576
940 1 -1.18496000909124
941 1 -1.29880709131904
942 0 -0.816546590585435
943 1 1.61800590133859
944 1 1.02646068423614
945 0 -0.95105217999322
946 1 0.842533685179503
947 0 -0.65390973415685
948 1 0.700922348635727
949 1 0.0726265185305165
950 0 1.29930546702000
951 1 0.236826932412402
952 1 -1.37856862017723
953 1 0.692761543943696
954 0 1.42254402557698
955 1 -0.713944751032383
956 1 -1.68034028987101
957 0 0.475658081328675
958 0 -0.692467574052372
959 0 0.753580110204709
960 1 -0.240411325946754
961 1 -1.01443526179546
962 0 -0.907507079837378
963 0 -0.919492991048763
964 1 0.140643800167519
965 1 -0.721995326037631
966 0 -0.00194041681857954
967 0 -0.630863674377421
968 1 0.92214269317663
969 1 2.00142083349256
970 0 -1.3415673805065
971 1 -0.753875671064636
972 1 0.172419926790589
973 0 0.785915169464185
974 1 -0.122639629824204
975 1 0.610400949050412
976 1 1.35098727144357
977 0 -0.431343522639082
978 0 3.23555833858613
979 1 -0.248172989847160
980 1 1.51481822640918
981 1 -0.536872190541402
982 0 0.920215463358426
983 1 1.70745668657968
984 1 -0.622864946114925
985 1 0.311433990143080
986 0 -0.74979987910222
987 0 -1.50251185848017
988 0 0.0514528349190664
989 1 0.95719068559076
990 0 0.47706470995384
991 0 0.560952684696624
992 1 1.34915591456127
993 0 -1.05028044887831
994 0 -0.163208997721410
